101200|301|25
101200|303|0.2
101200|304|17
101200|305|11
101200|306|222
101200|307|3
101200|309|0.1
101200|312|1.36
101200|315|0.04
101200|401|78.5
101200|404|0.03
101200|405|0.03
101200|415|0
101201|255|88.6
101201|208|40
101201|268|168
101201|203|0.5
101201|204|0.1
101201|207|0.4
101201|205|10.4
101201|291|1
101201|301|22
101201|303|0.2
101201|304|22
101201|305|11
101201|306|126
101201|307|2
101201|309|0.1
101201|312|0.02
101201|315|0.01
101201|401|82.2
101201|404|0.03
101201|405|0.04
101201|415|0
101201|406|1.03
101202|255|82.3
101202|208|64
101202|268|266
101202|203|0.4
101202|204|0.3
101202|207|0.4
101202|205|16.7
101202|291|1.6
101202|301|12
101202|303|0.1
101202|304|8
101202|305|9
101202|306|148
101202|307|1
101202|309|0.1
101202|312|0.1
101202|315|0.17
101202|401|17.4
101202|404|0.02
101202|405|0.06
101202|415|0.05
101202|406|0
101202|606|0.1
101202|611|0
101202|612|0
101202|613|0.07
101202|614|0
101202|615|0
101202|624|0
101202|654|0
101202|645|0.1
101202|626|0.04
101202|617|0.05
101202|628|0
101202|646|0
101202|675|0.02
101202|851|0.02
101203|255|86.5
101203|208|48
101203|268|202
101203|203|0.4
101203|204|0.2
101203|207|0.4
101203|205|12.5
101203|291|1.1
101203|301|7
101203|303|0.1
101203|304|9
101203|305|9
101203|306|131
101203|307|7
101203|309|0.1
101203|312|0.06
101203|315|0.12
101203|401|24.9
101203|404|0
101203|405|0.07
101203|415|0.03
101203|406|0
101203|606|0.1
101203|612|0.01
101203|613|0.07
101203|614|0
101203|645|0.1
101203|626|0.03
101203|617|0.05
101203|646|0
101203|675|0.01
101203|851|0.02
101027|255|5.7
101027|208|333
101027|268|1393
101027|203|4.8
101027|204|1.6
101027|207|1.7
101027|205|86.1
101027|291|3.7
101027|301|323
101027|303|4.3
101027|304|30
101027|305|303
101027|306|166
101027|307|594
101027|309|0.8
101027|312|0.04
101027|315|0.2
101027|401|96.3
101027|404|0.74
101027|405|0
101027|415|2.05
101027|406|0
101027|606|0.3
101027|613|0.29
101027|614|0.04
101027|615|0.01
101027|654|0
101027|645|0.5
101027|626|0
101027|617|0.45
101027|628|0
101027|646|0.8
101027|675|0.75
101027|851|0.02
101274|255|48.5
101274|208|257
101274|268|1075
101274|203|33.4
101274|204|12.7
101274|207|4.3
101274|205|0
101274|301|482
101274|303|1.1
101274|304|39
101274|305|629
101274|306|460
101274|307|60
101274|309|1.6
101274|312|0.14
101274|315|0.25
101274|404|0.06
101274|405|0
101274|415|0
101274|406|7.1
101274|319|0
101274|601|103
101274|606|2.6
101274|612|0.07
101274|613|1.71
101274|614|0.62
101274|615|0.06
101274|624|0.07
101274|654|0.02
101274|645|3.1
101274|626|0.06
101274|617|2.92
101274|628|0.04
101274|646|6.1
101274|675|5.13
101274|851|0.43
101274|620|0.03
101274|629|0.09
101274|631|0.01
101274|621|0.36
101274|665|0.09
101275|255|76.6
101275|208|114
101275|268|477
101275|203|21.1
101275|204|2.7
101275|207|1.6
101275|205|0
101275|301|167
101275|303|1.3
101275|304|29
101275|305|294
101275|306|312
101275|307|60
101275|309|1.3
101275|312|0.13
101275|315|0.1
101275|404|0
101275|405|0.07
101275|415|0
101275|319|0
101275|601|61
101275|606|1.7
101275|611|0
101275|612|0.21
101275|613|1
101275|614|0.27
101275|615|0.02
101275|624|0.01
101275|654|0.01
101275|645|0.5
101275|626|0.13
101275|617|0.28
101275|628|0.02
101275|646|0.2
101275|675|0.03
101275|851|0.02
101275|620|0.01
101275|629|0.03
101275|631|0
101275|621|0.06
101275|663|0
101276|255|79.9
101276|208|88
101276|268|367
101276|203|18
101276|204|1.2
101276|207|1
101276|205|0
101276|301|19
101276|303|0.3
101276|304|26
101276|305|168
101276|306|288
101276|307|57
101276|309|0.4
101276|312|0.1
101276|315|0.01
101276|404|0
101276|405|0.05
101276|415|0
101276|406|0.9
101276|319|0
101276|601|47
101276|606|0.6
101276|611|0
101276|612|0.03
101276|613|0.37
101276|614|0.17
101276|615|0.01
101276|624|0.02
101276|654|0
101276|645|0.4
101276|626|0.08
101276|617|0.26
101276|628|0.01
101276|646|0.4
101276|675|0.09
101276|851|0.02
101276|620|0.1
101276|631|0.02
101276|621|0.12
101276|663|0.01
101276|665|0
101277|255|2.9
101277|208|241
101277|268|1007
101277|203|7.8
101277|204|16.6
101277|207|57.6
101277|205|15.1
101277|301|129
101277|303|0
101277|304|22
101277|305|123
101277|306|218
101277|307|22180
101277|309|0
101277|312|0
101277|404|0.7
101277|405|0.07
101277|415|0.27
101277|319|0
101277|606|7.8
101277|612|0.14
101277|613|3.91
101277|614|3.64
101277|615|0.05
101277|624|0.02
101277|645|2.5
101277|626|0.03
101277|617|2.47
101277|646|0.1
101277|675|0.13
101277|663|5.32
101277|665|0.1
101278|255|3.4
101278|208|251
101278|268|1052
101278|203|6.3
101278|204|20.4
101278|207|59.3
101278|205|10.6
101278|291|11.8
101278|301|16
101278|303|0.7
101278|304|13
101278|305|48
101278|306|68
101278|307|22300
101278|309|0.3
101278|312|0
101278|315|0.13
101278|404|0.05
101278|405|0.04
101278|415|0
101278|406|21.7
101278|319|0
101278|601|2
101278|606|9.4
101278|611|0.09
101278|612|0.12
101278|613|3.98
101278|614|5.07
101278|615|0.07
101278|624|0.05
101278|654|0.02
101278|645|3.2
101278|626|0.04
101278|617|3.14
101278|646|0.2
101278|675|0.25
101278|663|6.19
101278|665|0.11
101279|255|61.6
101279|208|212
101279|268|889
101279|203|26.7
101279|204|10.9
101279|207|0.8
101279|205|0
101279|301|4
101279|303|2.7
101279|304|17
101279|305|164
101279|306|256
101279|307|52
101279|309|8.1
101279|312|0.06
101279|315|0.01
101279|404|0
101279|405|0.32
101279|415|0
101279|406|1.76
101279|319|0
101279|601|103
101279|606|4.8
101279|612|0.27
101279|613|2.5
101279|614|1.83
101279|615|0.01
101279|624|0.01
101279|645|4.6
101279|626|0.33
101279|617|4.17
101279|628|0.03
101279|646|0.3
101279|675|0.22
101279|851|0.02
101279|620|0.02
101279|663|0.22
101279|665|0.02
101270|255|65.5
101270|208|152
101270|268|637
101270|203|30.8
101270|204|2.3
101270|207|1.6
101270|205|0
101270|301|69
101270|303|0.5
101270|304|27
101270|305|237
101270|306|360
101270|307|53
101270|309|0.8
101270|312|0.04
101270|315|0.03
101270|404|0.03
101270|405|0
101270|415|0
101270|406|2.87
101270|319|5
101270|601|99
101270|606|1.1
101270|611|0
101270|612|0.04
101270|613|0.61
101270|614|0.34
101270|615|0.01
101270|624|0.01
101270|645|0.7
101270|625|0.01
101270|626|0.09
101270|617|0.5
101270|628|0.03
101270|646|0.2
101270|675|0.09
101270|851|0.02
101270|620|0.02
101270|629|0.01
101270|631|0
101270|621|0
101270|663|0
101270|665|0
101271|255|79.2
101271|208|93
101271|268|389
101271|203|20.5
101271|204|0.6
101271|207|1.3
101271|205|0
101271|301|26
101271|303|0.4
101271|304|24
101271|305|207
101271|306|313
101271|307|67
101271|309|0.7
101271|312|0.04
101271|315|0.05
101271|404|0
101271|405|0
101271|415|0
101271|319|5
101271|601|49
101271|606|0.4
101271|611|0
101271|612|0.01
101271|613|0.19
101271|614|0.14
101271|615|0
101271|624|0
101271|654|0
101271|645|0.1
101271|626|0.01
101271|617|0.11
101271|628|0
101271|646|0
101271|675|0.02
101271|851|0
101271|620|0
101271|629|0
101271|621|0
101271|663|0
101272|255|60.1
101272|208|164
101272|268|688
101272|203|32.2
101272|204|3
101272|207|4.4
101272|205|0
101272|301|438
101272|303|1.3
101272|304|51
101272|305|578
101272|306|574
101272|307|74
101272|309|1.8
101272|312|0.14
101272|315|0.24
101272|404|0.06
101272|405|0
101272|415|0
101272|406|5.83
101272|319|0
101272|601|109
101272|606|1.7
101272|612|0.16
101272|613|1.07
101272|614|0.36
101272|615|0.03
101272|624|0.02
101272|654|0.01
101272|645|0.5
101272|625|0
101272|626|0.11
101272|617|0.33
101272|628|0.02
101272|646|0.3
101272|675|0.04
101272|851|0.02
101272|620|0.02
101272|629|0.05
101272|631|0
101272|621|0.18
101273|255|55.1
101273|208|285
101273|268|1192
101273|203|15.9
101273|204|24
101273|207|2.9
101273|205|0
101273|301|550
101273|303|3.5
101273|304|35
101273|305|496
101273|306|367
101273|307|666
101273|309|1.6
101273|312|0.03
101273|315|0.11
101273|404|0.42
101273|405|0.04
101273|415|0
101273|319|0
101273|601|73
101273|606|4.1
101273|612|0.32
101273|613|2.66
101273|614|0.84
101273|615|0.11
101273|624|0.11
101273|654|0.04
101273|645|5.5
101273|626|0.33
101273|617|5.03
101273|628|0.09
101273|646|11.9
101273|675|9.78
101273|851|0.99
101273|620|0.09
101273|629|0.44
101273|631|0.06
101273|621|0.46
101273|665|0.07
101021|255|11.2
101021|208|363
101021|268|1520
101021|203|6.9
101021|204|1.2
101021|207|0.3
101021|205|80.4
101021|291|1.8
101021|301|2
101021|303|1.7
101021|304|17
101021|305|58
101021|306|29
101021|307|31
101021|309|0.3
101021|312|0.24
101021|315|0
101021|401|0
101021|404|0.05
101021|405|0
101021|415|0.04
101021|406|0
101021|606|0.3
101021|612|0
101021|613|0.27
101021|614|0.03
101021|615|0.01
101021|624|0
101021|654|0
101021|645|0.3
101021|626|0
101021|617|0.33
101021|628|0
101021|646|0.6
101021|675|0.6
101021|851|0.02
101214|255|65.9
101214|208|205
101214|268|858
101214|203|2.3
101214|204|18
101214|207|0.8
101214|205|13
101214|291|19
101214|301|32
101214|303|0.3
101214|304|30
101214|305|34
101214|306|298
101214|307|0
101214|309|1
101214|312|0.21
101214|315|0.64
101214|401|8.3
101214|404|0.17
101214|405|0.48
101214|415|0.06
101214|406|2.57
101215|255|83.2
101215|208|61
101215|268|254
101215|203|0.2
101215|204|0.2
101215|207|0.3
101215|205|16.1
101215|291|3
101215|301|9
101215|303|0.3
101215|304|6
101215|305|12
101215|306|102
101215|307|1
101215|309|0.1
101215|312|0.08
101215|315|0.04
101215|401|2.4
101215|404|0.06
101215|405|0
101215|415|0
101215|406|0
101215|606|0.1
101215|612|0
101215|613|0.05
101215|614|0.01
101215|615|0.01
101215|624|0.01
101215|654|0.01
101215|645|0
101215|626|0
101215|617|0.02
101215|628|0
101215|646|0.1
101215|675|0.05
101215|851|0.01
101216|255|85
101216|208|53
101216|268|223
101216|203|0.6
101216|204|0.1
101216|207|0.3
101216|205|14
101216|291|3
101216|301|8
101216|303|0.1
101216|304|6
101216|305|12
101216|306|116
101216|307|0
101216|309|0.1
101216|312|0.07
101216|315|0.04
101216|401|2.8
101216|404|0
101216|405|0
101216|415|0
101217|255|89.3
101217|208|36
101217|268|152
101217|203|0.8
101217|204|0
101217|207|0.5
101217|205|9.3
101217|291|1.4
101217|301|3
101217|303|0.2
101217|304|4
101217|305|15
101217|306|124
101217|307|0
101217|309|0.1
101217|312|0.02
101217|315|0.05
101217|401|3.3
101217|404|0.05
101217|405|0
101217|415|0
101217|406|0
101218|255|82.2
101218|208|63
101218|268|264
101218|203|0.7
101218|204|0
101218|207|0.2
101218|205|16.9
101218|291|1
101218|301|4
101218|303|0.6
101218|304|4
101218|305|9
101218|306|95
101218|307|3
101218|309|0.1
101218|312|0.04
101219|255|75
101219|208|88
101219|268|370
101219|203|1.5
101219|204|0.3
101219|207|0.7
101219|205|22.4
101219|291|3.4
101219|301|21
101219|303|0.2
101219|304|31
101219|305|34
101219|306|283
101219|307|1
101219|309|0.2
101219|312|0.11
101219|315|0.15
101219|401|35.9
101219|404|0.12
101219|405|0.04
101219|415|0.09
101219|406|0
101219|606|0.1
101219|613|0.08
101219|614|0.01
101219|624|0
101219|654|0
101219|645|0
101219|617|0.03
101219|646|0.1
101219|675|0.08
101219|851|0.04
101210|255|83.7
101210|208|58
101210|268|241
101210|203|0.9
101210|204|0.1
101210|207|0.5
101210|205|14.9
101210|291|3.1
101210|301|33
101210|303|0.1
101210|304|12
101210|305|19
101210|306|159
101210|307|1
101210|309|0.1
101210|312|0.06
101210|315|0.05
101210|401|21.8
101210|404|0.08
101210|405|0.07
101210|415|0.05
101210|406|0
101211|255|89.6
101211|208|37
101211|268|154
101211|203|0.7
101211|204|0.1
101211|207|0.3
101211|205|9.3
101211|291|2.7
101211|301|17
101211|303|0.1
101211|304|8
101211|305|14
101211|306|125
101211|307|2
101211|309|0.2
101211|312|0.07
101211|315|0.05
101211|401|112
101211|404|0.03
101211|405|0
101211|415|0
101211|406|0
101212|255|91.5
101212|208|30
101212|268|126
101212|203|0.9
101212|204|0.3
101212|207|0.5
101212|205|6.8
101212|291|1.7
101212|301|11
101212|303|0.3
101212|304|10
101212|305|22
101212|306|184
101212|307|0
101212|309|0.2
101212|312|0.06
101212|315|0.33
101212|401|63.6
101212|404|0
101212|405|0.03
101212|415|0.03
101213|255|87.8
101213|208|43
101213|268|178
101213|203|0.3
101213|204|0
101213|207|0.4
101213|205|11.5
101213|291|3
101213|301|20
101213|303|0.1
101213|304|10
101213|305|10
101213|306|113
101213|307|0
101213|309|0.1
101213|312|0.12
101213|315|0.07
101213|401|3.2
101213|404|0
101213|405|0
101213|415|0
101213|406|0
101028|255|3.9
101028|208|402
101028|268|1683
101028|203|2.2
101028|204|13.4
101028|207|0.7
101028|205|79.8
101028|291|2.5
101028|301|31
101028|303|0.9
101028|304|9
101028|305|45
101028|306|55
101028|307|223
101028|309|0.2
101028|312|0.03
101028|315|0.05
101028|401|0
101028|404|0.13
101028|405|0
101028|415|0
101028|406|0
101028|606|3
101028|612|0.01
101028|613|1.55
101028|614|1.3
101028|615|0.05
101028|624|0.06
101028|654|0.03
101028|645|4.9
101028|617|4.85
101028|628|0.03
101028|646|1.4
101028|675|1.38
101028|851|0.03
101028|663|2.81
101028|665|0.63
101284|255|48.1
101284|208|272
101284|268|1137
101284|203|18.2
101284|204|15.8
101284|207|3.7
101284|205|14.3
101284|291|3.6
101284|301|27
101284|303|1.9
101284|304|48
101284|305|244
101284|306|536
101284|307|1030
101284|309|2.6
101284|312|0.19
101284|315|0.41
101284|404|0.13
101284|405|0.07
101284|415|0
101284|406|6.6
101284|319|0
101284|601|36
101284|606|4.2
101284|612|0.17
101284|613|2.47
101284|614|1.4
101284|615|0.05
101284|624|0.06
101284|654|0.02
101284|645|5
101284|625|0.05
101284|626|0.27
101284|617|4.59
101284|628|0.05
101284|646|5.5
101284|675|4.89
101284|851|0.52
101284|620|0.03
101284|663|0.17
101284|665|0.05
101285|255|74.1
101285|208|133
101285|268|557
101285|203|21.6
101285|204|4.5
101285|207|0.3
101285|205|0
101285|301|13
101285|303|0.6
101285|304|7
101285|305|63
101285|306|70
101285|307|38
101285|309|2.5
101285|312|0.05
101285|315|0.01
101285|404|0
101285|405|0
101285|415|0
101285|406|2.18
101285|601|245
101285|606|2.4
101285|612|0.11
101285|613|1.08
101285|614|1.1
101285|615|0.01
101285|654|0.01
101285|645|1.4
101285|626|0.09
101285|617|1.29
101285|646|0.1
101285|675|0.07
101285|851|0.01
101285|620|0.01
101285|663|0.13
101285|665|0.01
101286|255|75
101286|208|137
101286|268|574
101286|203|20.5
101286|204|5.5
101286|207|0.4
101286|205|0
101286|301|9
101286|303|0.5
101286|304|6
101286|305|61
101286|306|85
101286|307|45
101286|309|2.1
101286|312|0.06
101286|315|0.01
101286|404|0
101286|405|0
101286|415|0
101286|406|2.13
101286|319|0
101286|601|145
101286|606|3.3
101286|611|0.01
101286|612|0.07
101286|613|1.52
101286|614|1.49
101286|615|0.01
101286|654|0.02
101286|645|1.4
101286|626|0.14
101286|617|1.26
101286|628|0.01
101286|646|0.1
101286|675|0.09
101286|851|0.01
101286|620|0.01
101286|663|0.07
101286|665|0.01
101287|255|64.8
101287|208|217
101287|268|908
101287|203|19.2
101287|204|15
101287|207|0.9
101287|205|0
101287|301|6
101287|303|1.5
101287|304|17
101287|305|144
101287|306|267
101287|307|58
101287|309|3.5
101287|312|0.06
101287|315|0.01
101287|404|0.09
101287|405|0.09
101287|415|0.12
101287|406|1.55
101287|319|4
101287|601|63
101287|606|6.9
101287|611|0.01
101287|612|0.53
101287|613|3.82
101287|614|2.03
101287|615|0.01
101287|645|6.2
101287|626|0.73
101287|617|5.33
101287|628|0.01
101287|646|0.1
101287|675|0.14
101287|620|0.01
101287|663|0.28
101287|665|0.03
101288|255|47.9
101288|208|312
101288|268|1304
101288|203|30.7
101288|204|20
101288|207|1.1
101288|205|0
101288|301|7
101288|303|2.6
101288|304|18
101288|305|214
101288|306|323
101288|307|81
101288|309|6.2
101288|312|0.13
101288|315|0
101288|404|0
101288|405|0.06
101288|415|0
101288|406|1.74
101288|319|0
101288|601|120
101288|606|8.8
101288|612|0.53
101288|613|4.93
101288|614|2.82
101288|615|0.02
101288|645|8.7
101288|626|0.88
101288|617|7.67
101288|628|0.04
101288|646|0.3
101288|675|0.22
101288|620|0.04
101288|629|0.02
101288|663|0.28
101288|665|0.02
101289|255|73
101289|208|131
101289|268|548
101289|203|21.5
101289|204|4.3
101289|207|1
101289|205|0
101289|301|6
101289|303|2
101289|304|20
101289|305|178
101289|306|325
101289|307|79
101289|309|4.6
101289|312|0.06
101289|315|0
101289|404|0
101289|405|0.04
101289|415|0
101289|406|1.81
101289|319|0
101289|601|58
101289|606|1.9
101289|612|0.12
101289|613|1.05
101289|614|0.58
101289|615|0
101289|624|0
101289|654|0
101289|645|1.9
101289|626|0.2
101289|617|1.66
101289|628|0.01
101289|646|0.1
101289|675|0.07
101289|851|0
101289|620|0.01
101289|663|0.06
101289|665|0
101280|255|72.7
101280|208|137
101280|268|571
101280|203|19.4
101280|204|5.9
101280|207|0.9
101280|205|0
101280|301|3
101280|303|1.8
101280|304|14
101280|305|158
101280|306|237
101280|307|49
101280|309|6.3
101280|312|0.08
101280|315|0
101280|404|0.15
101280|405|0.21
101280|415|0.03
101280|406|4.33
101280|319|2
101280|601|58
101280|606|2.7
101280|612|0.14
101280|613|1.35
101280|614|1.09
101280|615|0.01
101280|624|0.01
101280|645|2.4
101280|626|0.18
101280|617|2.22
101280|628|0.01
101280|646|0.1
101280|675|0.12
101280|851|0.01
101280|620|0.01
101280|663|0.1
101281|255|60.4
101281|208|215
101281|268|898
101281|203|27.3
101281|204|10.9
101281|207|0.8
101281|205|0
101281|301|7
101281|303|2.4
101281|304|14
101281|305|164
101281|306|254
101281|307|56
101281|309|8
101281|312|0.07
101281|315|0
101281|404|0
101281|405|0.04
101281|415|0.07
101281|406|1.63
101281|319|0
101281|601|107
101281|606|5.5
101281|611|0.01
101281|612|0.36
101281|613|2.68
101281|614|2.16
101281|615|0.01
101281|624|0.01
101281|645|3.7
101281|626|0.33
101281|617|3.32
101281|628|0.04
101281|646|0.3
101281|675|0.22
101281|851|0.03
101281|620|0.01
101281|663|0.28
101281|665|0.02
101282|255|71.5
101282|208|144
101282|268|603
101282|203|20.8
101282|204|6.1
101282|207|1
101282|205|0
101282|301|5
101282|303|1.5
101282|304|13
101282|305|144
101282|306|234
101282|307|50
101282|309|5.2
101282|312|0.04
101282|315|0
101282|404|0.12
101282|405|0.12
101282|415|0
101282|406|2.33
101282|319|2
101282|601|53
101282|606|2.8
101282|612|0.14
101282|613|1.33
101282|614|1.19
101282|615|0.01
101282|645|2.3
101282|626|0.16
101282|617|2.12
101282|628|0.01
101282|646|0.2
101282|675|0.14
101282|851|0.02
101282|620|0.02
101282|629|0.01
101282|663|0.17
101282|665|0.02
101283|255|64.3
101283|208|189
101283|268|792
101283|203|12.3
101283|204|11.2
101283|207|2.4
101283|205|9.8
101283|301|22
101283|303|1.6
101283|304|24
101283|305|145
101283|306|328
101283|307|621
101283|309|2.3
101283|312|0.15
101283|315|0.17
101283|404|0.11
101283|405|0.04
101283|415|0
101283|406|2.2
101283|319|0
101283|601|34
101283|606|3.9
101283|611|0.01
101283|612|0.25
101283|613|2.1
101283|614|1.42
101283|615|0.02
101283|624|0.02
101283|645|3.5
101283|626|0.29
101283|617|3.22
101283|628|0.02
101283|646|0.9
101283|675|0.81
101283|851|0.09
101283|620|0.02
101283|663|0.25
101283|665|0.11
101022|255|4.7
101022|208|394
101022|268|1650
101022|203|6.4
101022|204|1.1
101022|207|0.5
101022|205|87.3
101022|291|3.2
101022|301|219
101022|303|3
101022|304|16
101022|305|169
101022|306|82
101022|307|399
101022|309|0.4
101022|312|0.04
101022|401|109.4
101022|404|3.72
101022|405|0.47
101022|415|5.08
101022|406|24.16
101022|319|21
101022|606|0.3
101022|612|0
101022|613|0.26
101022|614|0.03
101022|615|0
101022|624|0
101022|645|0.3
101022|617|0.28
101022|628|0
101022|646|0.5
101022|675|0.45
101022|851|0.01
101022|663|0
101022|665|0
101224|255|90.4
101224|208|36
101224|268|151
101224|203|0.5
101224|204|0
101224|207|0.3
101224|205|8.8
101224|291|0
101224|301|4
101224|303|0
101224|304|6
101224|305|9
101224|306|119
101224|307|0
101224|309|0
101224|312|0.02
101224|315|0.02
101224|401|41.8
101224|404|0.06
101224|405|0
101224|415|0.03
101225|255|89.3
101225|208|37
101225|268|155
101225|203|0.8
101225|204|0
101225|207|0.5
101225|205|9.4
101225|291|2
101225|301|12
101225|303|0.1
101225|304|11
101225|305|13
101225|306|152
101225|307|0
101225|309|0.4
101225|312|0.04
101225|315|0.03
101225|401|24.1
101225|404|0.05
101225|405|0.06
101225|415|0.03
101225|406|0
101226|255|90.2
101226|208|34
101226|268|142
101226|203|0.5
101226|204|0.1
101226|207|0.4
101226|205|8.8
101226|291|1.3
101226|301|11
101226|303|0.2
101226|304|8
101226|305|13
101226|306|154
101226|307|6
101226|309|0.1
101226|312|0.04
101226|315|0.05
101226|401|4
101226|404|0
101226|405|0.06
101226|415|0
101226|406|0
101227|255|85
101227|208|53
101227|268|221
101227|203|0.7
101227|204|0.2
101227|207|0.6
101227|205|13.6
101227|291|0.9
101227|301|7
101227|303|0.1
101227|304|5
101227|305|12
101227|306|162
101227|307|0
101227|309|0
101227|312|0.11
101227|315|0.13
101227|404|0
101227|405|0
101227|415|0.03
101228|255|86.1
101228|208|49
101228|268|205
101228|203|0.6
101228|204|0.2
101228|207|0.5
101228|205|12.7
101228|291|0.9
101228|301|8
101228|303|0.2
101228|304|6
101228|305|23
101228|306|159
101228|307|8
101228|309|0
101228|312|0.05
101228|315|0.07
101228|401|1.9
101228|404|0.02
101228|405|0.02
101228|415|0
101228|406|0
101229|255|85.1
101229|208|58
101229|268|241
101229|203|0
101229|204|0
101229|207|0.2
101229|205|14.7
101229|291|0.2
101229|301|9
101229|303|0.1
101229|304|7
101229|305|10
101229|306|54
101229|307|10
101229|309|0.1
101229|312|0.13
101229|315|0.2
101229|401|21
101229|404|0.07
101229|405|0.02
101229|415|0.05
101229|406|0
101220|255|88.3
101220|208|41
101220|268|173
101220|203|0.9
101220|204|0.2
101220|207|0.4
101220|205|10.2
101220|291|3.2
101220|301|18
101220|303|0.4
101220|304|12
101220|305|13
101220|306|113
101220|307|2
101220|309|0.4
101220|312|0.08
101220|315|0.36
101220|401|24.9
101220|404|0.03
101220|405|0.1
101220|415|0
101220|406|0
101221|255|84
101221|208|56
101221|268|233
101221|203|0.4
101221|204|0
101221|207|0.5
101221|205|15.1
101221|291|0.4
101221|301|5
101221|303|0.3
101221|304|13
101221|305|40
101221|306|485
101221|307|1
101221|309|0.7
101221|312|0.19
101221|315|0.13
101221|401|8.1
101221|404|0.12
101221|405|0.17
101221|415|0.05
101221|406|0
101222|255|22
101222|208|276
101222|268|1154
101222|203|3.2
101222|204|0.5
101222|207|1.9
101222|205|72.5
101222|291|6.4
101222|301|37
101222|303|0.6
101222|304|59
101222|305|55
101222|306|723
101222|307|0
101222|309|0.7
101222|312|0.29
101222|315|0.34
101222|401|7.2
101222|404|0.31
101222|405|0
101222|415|0.1
101222|406|0
101222|606|0.1
101222|612|0
101222|613|0.09
101222|614|0.01
101222|615|0
101222|624|0
101222|654|0
101222|645|0.2
101222|626|0
101222|617|0.18
101222|628|0
101222|646|0
101222|675|0.02
101222|851|0.02
101222|663|0
101223|255|89.2
101223|208|38
101223|268|158
101223|203|0.8
101223|204|0.1
101223|207|0.3
101223|205|9.6
101223|291|0.9
101223|301|13
101223|303|0.1
101223|304|8
101223|305|12
101223|306|131
101223|307|0
101223|309|0
