882 | INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE BEBEDOURO VICTÓRIO CARDASSI | 3 | Municipal | 1 | Pública | SP | 35 | 3506102 | ATIVA
886 | FACULDADE PAULISTA DE ADMINISTRAÇÃO E CIÊNCIAS CONTÁBEIS DE HORTOLÂNDIA | 4 | Privada | 2 | Privada | SP | 35 | 3519071 | ATIVA
887 | FACULDADE CHRISTUS | 4 | Privada | 2 | Privada | CE | 23 | 2304400 | EXTINTA
888 | FACULDADE BANDEIRANTES DE CIÊNCIAS EXATAS E HUMANAS | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
890 | ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO | 2 | Estadual | 1 | Pública | MG | 31 | 3106200 | ATIVA
891 | FACULDADE BRASILEIRA DE CIÊNCIAS EXATAS, HUMANAS E SOCIAIS - FABRAI | 4 | Privada | 2 | Privada | MG | 31 | 3106200 | ATIVA
896 | ESCOLA SUPERIOR DE TURISMO E HOTELARIA - FLORIANÓPOLIS | 4 | Privada | 2 | Privada | SC | 42 | 4205407 | EXTINTA
897 | UNIÃO DAS ESCOLAS SUPERIORES DO VALE DO IVAÍ | 4 | Privada | 2 | Privada | PR | 41 | 4111506 | EXTINTA
898 | FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS SANTA RITA DE CÁSSIA | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
899 | FACULDADES INTEGRADAS DE RIO VERDE | 4 | Privada | 2 | Privada | MS | 50 | 5007406 | ATIVA
900 | FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E DE TECNOLOGIA | 4 | Privada | 2 | Privada | RO | 11 | 1100205 | ATIVA
903 | FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO RIO DE JANEIRO | 4 | Privada | 2 | Privada | RJ | 33 | 3304557 | EXTINTA
904 | FACULDADE DE PROCESSAMENTO DE DADOS DE JOINVILLE | 4 | Privada | 2 | Privada | SC | 42 | 4209102 | EXTINTA
905 | FACULDADE ESCOLA PAULISTA DE DIREITO | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
906 | FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SUMARÉ | 4 | Privada | 2 | Privada | SP | 35 | 3552403 | ATIVA
907 | FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE INDAIATUBA | 4 | Privada | 2 | Privada | SP | 35 | 3520509 | ATIVA
908 | FACULDADE ALAGOANA DE ADMINISTRAÇÃO | 4 | Privada | 2 | Privada | AL | 27 | 2704302 | ATIVA
909 | FACULDADE DE BELFORD ROXO | 4 | Privada | 2 | Privada | RJ | 33 | 3300456 | ATIVA
910 | FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E CONTÁBEIS SANTA LÚCIA | 4 | Privada | 2 | Privada | SP | 35 | 3530805 | ATIVA
911 | FACULDADES UNIDAS DE ITUMBIARA | 4 | Privada | 2 | Privada | GO | 52 | 5211503 | EXTINTA
912 | FACULDADE COMPACTO DE CIÊNCIAS GERENCIAIS | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | EXTINTA
913 | FACULDADES INTEGRADAS DE PARANAÍBA - FIPAR | 4 | Privada | 2 | Privada | MS | 50 | 5006309 | ATIVA
914 | FACULDADE PARANAENSE DE ADMINISTRAÇÃO | 4 | Privada | 2 | Privada | PR | 41 | 4106902 | EXTINTA
915 | FACULDADE DE ADMINISTRAÇÃO DE FÁTIMA DO SUL | 4 | Privada | 2 | Privada | MS | 50 | 5003801 | ATIVA
916 | FACULDADE DE CIÊNCIAS HUMANAS E JURÍDICAS DE TERESINA | 4 | Privada | 2 | Privada | PI | 22 | 2211001 | ATIVA
917 | FACULDADE DE CIÊNCIAS CONTÁBEIS DE NAVIRAI | 4 | Privada | 2 | Privada | MS | 50 | 5005707 | ATIVA
918 | FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE CASCAVEL | 4 | Privada | 2 | Privada | PR | 41 | 4104808 | ATIVA
922 | FACULDADE DE CIÊNCIAS GERENCIAIS DE DRACENA | 4 | Privada | 2 | Privada | SP | 35 | 3514403 | ATIVA
923 | FACULDADE DE ADMINISTRAÇÃO E CIÊNCIAS CONTÁBEIS DE SÃO ROQUE | 4 | Privada | 2 | Privada | SP | 35 | 3550605 | ATIVA
924 | FACULDADE INTERLAGOS DE EDUCAÇÃO E CULTURA | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
925 | FACULDADE DE CIÊNCIAS GERÊNCIAIS DE VILHENA | 4 | Privada | 2 | Privada | RO | 11 | 1100304 | ATIVA
926 | CENTRO UNIVERSITÁRIO DE CAMPO GRANDE | 4 | Privada | 2 | Privada | MS | 50 | 5002704 | ATIVA
927 | CENTRO DE ESTUDOS SUPERIORES DA AMAZÔNIA | 4 | Privada | 2 | Privada | PA | 15 | 1501402 | EXTINTA
929 | INSTITUTO MANAUARA DE ENSINO SUPERIOR | 4 | Privada | 2 | Privada | AM | 13 | 1302603 | EXTINTA
930 | FACULDADE DE EDUCAÇÃO DE ALTA FLORESTA | 4 | Privada | 2 | Privada | MT | 51 | 5100250 | ATIVA
934 | FACULDADE SÃO CARLOS | 4 | Privada | 2 | Privada | SP | 35 | 3548708 | ATIVA
935 | FACULDADE PAULISTA | 4 | Privada | 2 | Privada | SP | 35 | 3548708 | ATIVA
939 | FACULDADE CATÓLICA DE ANÁPOLIS | 4 | Privada | 2 | Privada | GO | 52 | 5201108 | ATIVA
940 | FACULDADE DE CIÊNCIAS CONTÁBEIS DE PONTA PORÃ | 4 | Privada | 2 | Privada | MS | 50 | 5006606 | ATIVA
941 | FACULDADE DE EDUCAÇÃO DE PORTO VELHO | 4 | Privada | 2 | Privada | RO | 11 | 1100205 | EXTINTA
944 | ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO | 4 | Privada | 2 | Privada | RJ | 33 | 3304557 | ATIVA
945 | INSTITUTO DE CIÊNCIAS SOCIAIS E HUMANAS | 4 | Privada | 2 | Privada | MG | 31 | 3135209 | ATIVA
950 | UNIÃO DE ENSINO SUPERIOR DE NOVA MUTUM | 4 | Privada | 2 | Privada | MT | 51 | 5106224 | ATIVA
951 | FACULDADES INTEGRADAS DE COXIM | 4 | Privada | 2 | Privada | MS | 50 | 5003306 | ATIVA
952 | UNIVERSIDADE SANTA CECÍLIA | 4 | Privada | 2 | Privada | SP | 35 | 3548500 | ATIVA
953 | UNIVERSIDADE METROPOLITANA DE SANTOS | 4 | Privada | 2 | Privada | SP | 35 | 3548500 | ATIVA
954 | FACULDADE DE CIÊNCIAS AGRO- AMBIENTAIS | 4 | Privada | 2 | Privada | RJ | 33 | 3304557 | ATIVA
955 | FACULDADE DE FILOSOFIA NOSSA SENHORA IMACULADA CONCEIÇÃO | 4 | Privada | 2 | Privada | RS | 43 | 4323002 | EXTINTA
959 | FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS | 4 | Privada | 2 | Privada | PB | 25 | 2513703 | ATIVA
960 | FACULDADE DE CIÊNCIAS CONTÁBEIS DE ALTA FLORESTA | 4 | Privada | 2 | Privada | MT | 51 | 5100250 | ATIVA
961 | FACULDADE GARCIA SILVEIRA | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | EXTINTA
966 | FACULDADE DE TURISMO - SANTOS DUMONT | 4 | Privada | 2 | Privada | MG | 31 | 3160702 | ATIVA
967 | FACULDADE DE TECNOLOGIA DE TAQUARITINGA | 2 | Estadual | 1 | Pública | SP | 35 | 3553708 | ATIVA
968 | FACULDADE DE TECNOLOGIA EM PROCESSAMENTO DE DADOS DE ANDRADINA | 4 | Privada | 2 | Privada | SP | 35 | 3502101 | EXTINTA
969 | FACULDADE DE TURISMO - FORMIGA |  |  | 2 | Privada | MG | 31 | 3126109 | EXTINTA
970 | FACULDADE DE SERVIÇO SOCIAL DE CARATINGA | 4 | Privada | 2 | Privada | MG | 31 | 3113404 | EXTINTA
971 | FACULDADE DE TECNOLOGIA E CIÊNCIAS DE CONSELHEIRO LAFAIETE | 4 | Privada | 2 | Privada | MG | 31 | 3118304 | EXTINTA
973 | FACULDADE DE CIÊNCIAS GERENCIAIS E ORÇAMENTOS E CONTÁBEIS LUCÉLIA | 4 | Privada | 2 | Privada | SP | 35 | 3527405 | ATIVA
975 | FACULDADE DE FISIOTERAPIA DE CARATINGA | 4 | Privada | 2 | Privada | MG | 31 | 3113404 | EXTINTA
976 | FACULDADES INTEGRADAS DE PONTA PORÃ | 4 | Privada | 2 | Privada | MS | 50 | 5006606 | ATIVA
977 | FACULDADE SÃO CAMILO | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | ATIVA
980 | FACULDADE DE ADMINISTRAÇÃO DE GUARAPARI | 4 | Privada | 2 | Privada | ES | 32 | 3202405 | EXTINTA
983 | FACULDADE PRUDENTE DE MORAES | 4 | Privada | 2 | Privada | SP | 35 | 3523909 | ATIVA
984 | FACULDADE DE EDUCAÇÃO DE IVAIPORÃ | 4 | Privada | 2 | Privada | PR | 41 | 4111506 | EXTINTA
985 | FACULDADE DE CIÊNCIAS E EDUCAÇÃO DE RUBIATABA | 4 | Privada | 2 | Privada | GO | 52 | 5218904 | ATIVA
986 | FACULDADE DE EDUCAÇÃO E CULTURA MONTESSORI | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
988 | FACULDADE DE COMUNICAÇÃO SOCIAL TAMOIOS | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | EXTINTA
989 | ESCOLA SUPERIOR DE BIOLOGIA E MEIO AMBIENTE | 4 | Privada | 2 | Privada | MG | 31 | 3130309 | ATIVA
990 | FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CONGONHAS | 4 | Privada | 2 | Privada | MG | 31 | 3118007 | ATIVA
991 | FACULDADE SENAI-CETIQT | 4 | Privada | 2 | Privada | RJ | 33 | 3304557 | ATIVA
994 | FACULDADE FLAMA | 4 | Privada | 2 | Privada | RJ | 33 | 3301702 | ATIVA
997 | FACULDADE DE CIÊNCIAS ECONÔMICAS DE BAURU | 4 | Privada | 2 | Privada | SP | 35 | 3506003 | ATIVA
998 | FACULDADE DE SERVIÇO SOCIAL DE BAURU | 4 | Privada | 2 | Privada | SP | 35 | 3506003 | ATIVA
999 | FACULDADE DE DIREITO DE BAURU | 4 | Privada | 2 | Privada | SP | 35 | 3506003 | ATIVA
1001 | FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS DE PRESIDENTE PRUDENTE | 4 | Privada | 2 | Privada | SP | 35 | 3541406 | EXTINTA
1002 | FACULDADE DE DIREITO DE PRESIDENTE PRUDENTE | 4 | Privada | 2 | Privada | SP | 35 | 3541406 | EXTINTA
1003 | FACULDADE DE SERVIÇO SOCIAL PRESIDENTE PRUDENTE | 4 | Privada | 2 | Privada | SP | 35 | 3541406 | EXTINTA
1012 | FACULDADE DE FORMAÇÃO DE PROFESSORES DE AFOGADOS DA INGAZEIRA | 3 | Municipal | 1 | Pública | PE | 26 | 2600104 | ATIVA
1013 | FACULDADE SUDOESTE PAULISTANO | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
1014 | INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC | 4 | Privada | 2 | Privada | SC | 42 | 4209102 | ATIVA
1015 | FACULDADE DE CIÊNCIAS CONTÁBEIS MACHADO DE ASSIS | 4 | Privada | 2 | Privada | RJ | 33 | 3304557 | EXTINTA
1016 | FACULDADE DE CIÊNCIAS HUMANAS DO VALE DO PIRANGA | 4 | Privada | 2 | Privada | MG | 31 | 3152105 | ATIVA
1017 | FACULDADE STEFANINI | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | EXTINTA
1019 | FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU | 4 | Privada | 2 | Privada | MG | 31 | 3170404 | ATIVA
1021 | FACULDADE DE CIÊNCIAS DE TIMBAÚBA | 4 | Privada | 2 | Privada | PE | 26 | 2615300 | ATIVA
1027 | UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO | 2 | Estadual | 1 | Pública | RJ | 33 | 3301009 | ATIVA
1028 | UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL | 2 | Estadual | 1 | Pública | MS | 50 | 5003702 | ATIVA
1030 | FACULDADE DE ECONOMIA E FINANÇAS IBMEC | 4 | Privada | 2 | Privada | RJ | 33 | 3304557 | ATIVA
1031 | FACULDADE ANDRÉ DA SILVEIRA | 4 | Privada | 2 | Privada | MG | 31 | 3102803 | ATIVA
1032 | CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO | 4 | Privada | 2 | Privada | SP | 35 | 3501608 | ATIVA
1034 | UNIÃO DE ESCOLAS SUPERIORES DA FUNESO | 4 | Privada | 2 | Privada | PE | 26 | 2609600 | ATIVA
1036 | UNIVERSIDADE DO ESTADO DE MINAS GERAIS | 2 | Estadual | 1 | Pública | MG | 31 | 3106200 | ATIVA
1038 | FACULDADES INTEGRADAS DE TRÊS LAGOAS | 4 | Privada | 2 | Privada | MS | 50 | 5008305 | ATIVA
1040 | FACULDADES DE VALINHOS | 4 | Privada | 2 | Privada | SP | 35 | 3556206 | EXTINTA
1041 | CENTRO UNIVERSITÁRIO UNIVATES | 4 | Privada | 2 | Privada | RS | 43 | 4311403 | ATIVA
1042 | UNIVERSIDADE POSITIVO | 4 | Privada | 2 | Privada | PR | 41 | 4106902 | ATIVA
1043 | CENTRO UNIVERSITÁRIO HERMINIO OMETTO DE ARARAS | 4 | Privada | 2 | Privada | SP | 35 | 3503307 | ATIVA
1045 | CENTRO UNIVERSITÁRIO ANHANGÜERA | 4 | Privada | 2 | Privada | SP | 35 | 3526704 | ATIVA
1046 | UNIÃO DAS FACULDADES DOS GRANDES LAGOS - UNILAGO | 4 | Privada | 2 | Privada | SP | 35 | 3549805 | ATIVA
1047 | FACULDADE TECNOLÓGICA PORTO-ALEGRENSE | 4 | Privada | 2 | Privada | RS | 43 | 4314902 | EXTINTA
1048 | FACULDADE CAMPOS ELÍSEOS | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
1049 | INSTITUTO DE ENSINO SUPERIOR FUCAPI | 4 | Privada | 2 | Privada | AM | 13 | 1302603 | ATIVA
1051 | FACULDADE DE CIÊNCIAS CONTÁBEIS - MACEIÓ | 4 | Privada | 2 | Privada | AL | 27 | 2704302 | ATIVA
1052 | FACULDADE ADVENTISTA DE ADMINISTRAÇÃO DO NORDESTE | 4 | Privada | 2 | Privada | BA | 29 | 2904902 | ATIVA
1053 | FACULDADE DE TECNOLOGIA E CIÊNCIAS DE FEIRA DE SANTANA | 4 | Privada | 2 | Privada | BA | 29 | 2910800 | ATIVA
1054 | ESCOLA BAHIANA DE ADMINISTRAÇÃO | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | ATIVA
1055 | FACULDADE MAURÍCIO DE NASSAU DE SALVADOR | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | ATIVA
1058 | CENTRO UNIVERSITÁRIO DA BAHIA | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | ATIVA
1059 | FACULDADE LOURENÇO FILHO | 4 | Privada | 2 | Privada | CE | 23 | 2304400 | ATIVA
1060 | INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | ATIVA
1061 | FACULDADE PLANALTO DE ADMINISTRAÇÃO E CIÊNCIAS ECONÔMICAS | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | ATIVA
1063 | FACULDADE BATISTA DE VILA VELHA | 4 | Privada | 2 | Privada | ES | 32 | 3205200 | ATIVA
1064 | FACULDADE BATISTA DE VITÓRIA | 4 | Privada | 2 | Privada | ES | 32 | 3205309 | ATIVA
1065 | FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS DE VILA VELHA | 4 | Privada | 2 | Privada | ES | 32 | 3205200 | ATIVA
1066 | INSTITUTO DE ENSINO E PESQUISA OBJETIVO | 4 | Privada | 2 | Privada | TO | 17 | 1721000 | ATIVA
1067 | FACULDADE DE JUSSARA | 4 | Privada | 2 | Privada | GO | 52 | 5212204 | ATIVA
1068 | FACULDADE ALDETE MARIA ALVES | 4 | Privada | 2 | Privada | MG | 31 | 3134400 | ATIVA
1069 | CENTRO REGIONAL DE ESTUDOS EM CIÊNCIAS HUMANAS | 4 | Privada | 2 | Privada | MG | 31 | 3143302 | EXTINTA
1070 | INSTITUTO DE ENSINO SUPERIOR CENECISTA | 4 | Privada | 2 | Privada | MG | 31 | 3170404 | ATIVA
1071 | INSTITUTO DE ENSINO SUPERIOR DA FUNLEC | 4 | Privada | 2 | Privada | MS | 50 | 5002704 | ATIVA
1072 | FACULDADE AFIRMATIVO | 4 | Privada | 2 | Privada | MT | 51 | 5103403 | ATIVA
1075 | INSTITUTO DE EDUCAÇÃO SUPERIOR DA PARAÍBA | 4 | Privada | 2 | Privada | PB | 25 | 2507507 | ATIVA
1076 | FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE CAJAZEIRAS | 4 | Privada | 2 | Privada | PB | 25 | 2503704 | ATIVA
1077 | FACULDADE INTEGRADA DO RECIFE | 4 | Privada | 2 | Privada | PE | 26 | 2611606 | ATIVA
1078 | FACULDADE INTEGRADO DE CAMPO MOURÃO | 4 | Privada | 2 | Privada | PR | 41 | 4104303 | ATIVA
1079 | FACULDADE MARINGÁ | 4 | Privada | 2 | Privada | PR | 41 | 4115200 | ATIVA
1080 | FACULDADE ARTHUR SÁ EARP NETO | 4 | Privada | 2 | Privada | RJ | 33 | 3303906 | ATIVA
1081 | FACULDADE DE ENGENHARIA DE RESENDE | 4 | Privada | 2 | Privada | RJ | 33 | 3304201 | ATIVA
1082 | INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE | 1 | Federal | 1 | Pública | RN | 24 | 2408102 | ATIVA
1084 | FACULDADE CENECISTA DE BENTO GONÇALVES | 4 | Privada | 2 | Privada | RS | 43 | 4302105 | ATIVA
1085 | FACULDADE METODISTA DE SANTA MARIA | 4 | Privada | 2 | Privada | RS | 43 | 4316907 | ATIVA
1086 | FACULDADE DE EDUCAÇÃO DE COLORADO DO OESTE | 4 | Privada | 2 | Privada | RO | 11 | 1100064 | ATIVA
1087 | FACULDADES INTEGRADAS APARÍCIO CARVALHO | 4 | Privada | 2 | Privada | RO | 11 | 1100205 | ATIVA
1088 | FACULDADE DE DESENHO INDUSTRIAL DE JOINVILLE | 4 | Privada | 2 | Privada | SC | 42 | 4209102 | EXTINTA
1089 | CENTRO DE EDUCAÇÃO SUPERIOR - ÚNICA | 4 | Privada | 2 | Privada | SC | 42 | 4205407 | ATIVA
1090 | FACULDADE SÃO LUÍS DE FRANÇA | 4 | Privada | 2 | Privada | SE | 28 | 2800308 | ATIVA
1091 | FACULDADE DE PEDAGOGIA DE VARGEM GRANDE PAULISTA | 4 | Privada | 2 | Privada | SP | 35 | 3556453 | ATIVA
1092 | FACULDADES INTEGRADAS DE BAURU | 4 | Privada | 2 | Privada | SP | 35 | 3506003 | ATIVA
1093 | FACULDADE DE CIÊNCIAS JURÍDICAS E GERENCIAIS DE GARÇA | 4 | Privada | 2 | Privada | SP | 35 | 3516705 | ATIVA
1095 | FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE MONTE ALTO | 4 | Privada | 2 | Privada | SP | 35 | 3531308 | ATIVA
1096 | FACULDADE DE PRESIDENTE EPITÁCIO - FAPE | 4 | Privada | 2 | Privada | SP | 35 | 3541307 | ATIVA
1097 | FACULDADES INTEGRADAS DE SÃO PAULO | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
1099 | FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SÃO PAULO | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
1100 | FACULDADE CARLOS DRUMMOND DE ANDRADE | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
1101 | FACULDADE ADVENTISTA DE CIÊNCIAS DA SAÚDE | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | EXTINTA
1102 | FACULDADE DE INFORMÁTICA - MARÍLIA | 4 | Privada | 2 | Privada | SP | 35 | 3529005 | EXTINTA
1103 | FACULDADE DE ADMINISTRAÇÃO SÃO PAULO | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
1104 | FACULDADE DE COMUNICAÇÃO SOCIAL DE CARATINGA | 4 | Privada | 2 | Privada | MG | 31 | 3113404 | EXTINTA
1107 | FACULDADE INTEGRADA DO CEARÁ | 4 | Privada | 2 | Privada | CE | 23 | 2304400 | ATIVA
1108 | FACULDADE DE CIÊNCIAS GERENCIAIS - COTIA | 4 | Privada | 2 | Privada | SP | 35 | 3513009 | ATIVA
1111 | FACULDADE DE TURISMO DOMUS | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | EXTINTA
1112 | FACULDADE DE RELAÇÕES INTERNACIONAIS DOMUS | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | EXTINTA
1113 | CENTRO UNIVERSITÁRIO EURO-AMERICANO | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | ATIVA
1114 | FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS APLICADAS RIO BRANCO - FIRB | 4 | Privada | 2 | Privada | AC | 12 | 1200401 | ATIVA
1115 | FACULDADE SANTA TEREZINHA | 4 | Privada | 2 | Privada | MA | 21 | 2111300 | ATIVA
1116 | FACULDADE CAIÇARAS | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | EXTINTA
1117 | FACULDADE SENAC DE COMUNICAÇÃO E ARTES | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | EXTINTA
1118 | UNIÃO DAS ESCOLAS DO GRUPO FAIMI DE EDUCAÇÃO | 4 | Privada | 2 | Privada | SP | 35 | 3530300 | ATIVA
1119 | FACULDADE PLANALTO DE FILOSOFIA, CIÊNCIAS E LETRAS | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | ATIVA
1120 | INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE | 1 | Federal | 1 | Pública | RJ | 33 | 3301009 | ATIVA
1122 | FACULDADE DE EDUCAÇÃO DE OSVALDO CRUZ | 4 | Privada | 2 | Privada | SP | 35 | 3534609 | ATIVA
1123 | INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | ATIVA
1124 | INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE BARREIRAS | 4 | Privada | 2 | Privada | BA | 29 | 2903201 | ATIVA
1125 | FACULDADES INTEGRADAS ESPÍRITA | 4 | Privada | 2 | Privada | PR | 41 | 4106902 | ATIVA
1126 | UNIVERSIDADE ESTADUAL DO CENTRO OESTE | 2 | Estadual | 1 | Pública | PR | 41 | 4109401 | ATIVA
1128 | UNIVERSIDADE DE ITAÚNA | 4 | Privada | 2 | Privada | MG | 31 | 3133808 | ATIVA
1129 | CENTRO UNIVERSITÁRIO DO NORTE PAULISTA | 4 | Privada | 2 | Privada | SP | 35 | 3549805 | ATIVA
1130 | FACULDADE METODISTA DE CIÊNCIAS HUMANAS E EXATAS | 4 | Privada | 2 | Privada | SP | 35 | 3506508 | ATIVA
1131 | FACULDADE SANTO AGOSTINHO | 4 | Privada | 2 | Privada | PI | 22 | 2211001 | ATIVA
1132 | FACULDADE DE CIÊNCIA DA COMPUTAÇÃO DE CARATINGA | 4 | Privada | 2 | Privada | MG | 31 | 3113404 | EXTINTA
1134 | FACULDADE EVANGÉLICA LUTERANA MARTINUS* | 4 | Privada | 2 | Privada | PR | 41 | 4106902 | EXTINTA
1135 | FACULDADE PLANALTO DE CIÊNCIA DA COMPUTAÇÃO | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | ATIVA
1136 | FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE IGARASSU | 4 | Privada | 2 | Privada | PE | 26 | 2606804 | ATIVA
1137 | CENTRO DE ENSINO SUPERIOR HERÓIS DE JENIPAPO | 4 | Privada | 2 | Privada | PI | 22 | 2202208 | EXTINTA
1138 | CENTRO DE EDUCAÇÃO SUPERIOR DE BLUMENAU | 4 | Privada | 2 | Privada | SC | 42 | 4202404 | ATIVA
1139 | FACULDADE DE ESTUDOS ADMINISTRATIVOS DE MINAS GERAIS - FEAD-MG | 4 | Privada | 2 | Privada | MG | 31 | 3106200 | ATIVA
1140 | FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS | 4 | Privada | 2 | Privada | BA | 29 | 2919207 | EXTINTA
1141 | FACULDADE GAMA E SOUZA | 4 | Privada | 2 | Privada | RJ | 33 | 3304557 | ATIVA
1142 | FACULDADES INTEGRADAS DE VITÓRIA | 4 | Privada | 2 | Privada | ES | 32 | 3205309 | ATIVA
1143 | FACULDADE DE EDUCAÇÃO SUPERIOR DE TIMBAÚBA | 4 | Privada | 2 | Privada | PE | 26 | 2615300 | ATIVA
1144 | FACULDADE DE CIÊNCIAS HUMANAS | 4 | Privada | 2 | Privada | SP | 35 | 3528502 | ATIVA
1145 | FACULDADE DE CIÊNCIAS AGRÁRIAS DO PLANALTO CENTRAL | 4 | Privada | 2 | Privada | DF | 53 | 5300108 | EXTINTA
1147 | FACULDADE RUY BARBOSA DE PSICOLOGIA | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | ATIVA
1149 | CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO | 4 | Privada | 2 | Privada | SP | 35 | 3523909 | ATIVA
1150 | FACULDADE SENAI DE TECNOLOGIA GRÁFICA | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
1151 | FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE SERGIPE | 4 | Privada | 2 | Privada | SE | 28 | 2800308 | ATIVA
1152 | INSTITUTO SUL BRASIL DE ENSINO SUPERIOR | 4 | Privada | 2 | Privada | PR | 41 | 4106902 | EXTINTA
1153 | UNIVERSIDADE CÂNDIDO MENDES | 4 | Privada | 2 | Privada | RJ | 33 | 3304557 | ATIVA
1155 | FACULDADE SALESIANA DE SANTA TERESA | 4 | Privada | 2 | Privada | MS | 50 | 5003207 | ATIVA
1156 | FACULDADE CENECISTA DE ITABORAÍ | 4 | Privada | 2 | Privada | RJ | 33 | 3301900 | ATIVA
1157 | ESCOLA SUPERIOR SÃO FRANCISCO DE ASSIS | 4 | Privada | 2 | Privada | ES | 32 | 3204609 | ATIVA
1158 | FACULDADE RUY BARBOSA DE CIÊNCIA DA COMPUTAÇÃO | 4 | Privada | 2 | Privada | BA | 29 | 2927408 | ATIVA
1159 | CENTRO DE ENSINO SUPERIOR DE VITÓRIA | 4 | Privada | 2 | Privada | ES | 32 | 3205309 | ATIVA
1160 | FACULDADE CAMBURY | 4 | Privada | 2 | Privada | GO | 52 | 5208707 | ATIVA
1161 | FACULDADE IBMEC SÃO PAULO | 4 | Privada | 2 | Privada | SP | 35 | 3550308 | ATIVA
1162 | FACULDADE DE ADMINISTRAÇÃO DE ALTA FLORESTA | 4 | Privada | 2 | Privada | MT | 51 | 5100250 | ATIVA
1163 | FACULDADE DE CIÊNCIA DA COMPUTAÇÃO | 4 | Privada | 2 | Privada | SC | 42 | 4209300 | EXTINTA
