34|0|2001|200|1|11|1|0|Apr|0|198|91|1|0|1|16|||
35|0|2001|200|1|11|2|0|Apr|0|198|82|1|0|1|17|||
36|0|2001|200|1|11|3|0|Apr|0|198|94|1|0|1|18|||
37|0|2001|200|1|11|12|0|Apr|0|198|80|1|0|1|19|||
38|0|2001|200|1|11|13|0|Apr|0|198|91|1|0|1|20|||
39|0|2001|200|1|11|14|0|Apr|0|198|83|1|0|1|21|||
40|0|2001|200|1|11|6|0|Apr|0|198|90|1|0|1|22|||
42|0|2002|200|2||1|0|Apr|0|198|72|1|0|2|23|||
43|0|2002|200|2||2|0|Apr|0|198|76|1|0|2|24|||
44|0|2002|200|2||3|0|Apr|0|198|76|1|0|2|25|||
45|0|2002|200|2||12|0|Apr|0|198|87|1|0|2|26|||
46|0|2002|200|2||6|0|Apr|0|198|77|1|0|2|27|||
47|0|2002|200|2||13|0|Apr|0|198|80|1|0|2|28|||
48|0|2002|200|2||14|0|Apr|0|198|84|1|0|2|29|||
49|0|2003|200|3||1|0|Apr|0|198|87|1|0|3|30|||
50|0|2003|200|3||2|0|Apr|0|198|73|1|0|3|31|||
51|0|2003|200|3||3|0|Apr|0|198|85|1|0|3|32|||
52|0|2003|200|3||12|0|Apr|0|198|82|1|0|3|33|||
53|0|2003|200|3||6|0|Apr|0|198|72|1|0|3|34|||
54|0|2003|200|3||13|0|Apr|0|198|75|1|0|3|35|||
55|0|2003|200|3||14|0|Apr|0|198|87|1|0|3|36|||
56|0|2004|200|4||1|0|Apr|160|198|77|1|0|4|37|||
57|0|2004|200|4||3|0|Apr|120|198|77|1|0|4|38|||
58|0|2004|200|4||4|0|Apr|80|198|79|1|0|4|39|||
59|0|2004|200|4||5|0|Apr|80|198|87|1|0|4|40|||
60|0|2004|200|4||6|0|Apr|80|198|95|1|0|4|41|||
61|0|2004|200|4||13|0|Apr|80|198|96|1|0|4|42|||
62|0|2004|200|4||14|0|Apr|40|198|98|1|0|4|43|||
63|0|2005|200|5||1|0|Apr|160|198|79|1|0|5|44|||
64|0|2005|200|5||2|0|Apr|120|198|68|1|0|5|45|||
65|0|2005|200|5||3|0|Apr|120|198|79|1|0|5|46|||
66|0|2005|200|5||4|0|Apr|80|198|73|1|0|5|47|||
67|0|2005|200|5||5|0|Apr|80|198|73|1|0|5|48|||
68|0|2005|200|5||6|0|Apr|80|198|86|1|0|5|49|||
69|0|2005|200|5||13|0|Apr|40|198|80|1|0|5|50|||
70|0|2005|200|5||14|0|Apr|40|198|93|1|0|5|51|||
72|0|2006|200|6|61|1|0|Apr|120|198|72|1|0|6|53|||
73|0|2006|200|6|61|2|0|Apr|160|198|85|1|0|6|54|||
74|0|2006|200|6|61|3|0|Apr|120|198|81|1|0|6|55|||
75|0|2006|200|6|61|4|0|Apr|80|198|81|1|0|6|56|||
76|0|2006|200|6|61|5|0|Apr|80|198|79|1|0|6|57|||
77|0|2006|200|6|61|6|0|Apr|80|198|89|1|0|6|58|||
78|0|2006|200|6|61|13|0|Apr|40|198|84|1|0|6|59|||
79|0|2006|200|6|61|14|0|Apr|40|198|92|1|0|6|60|||
81|0|2007|200|7|61|1|0|Apr|160|198|78|1|0|7|62|||
82|0|2007|200|7|61|2|0|Apr|120|198|77|1|0|7|63|||
83|0|2007|200|7|61|3|0|Apr|120|198|90|1|0|7|64|||
84|0|2007|200|7|61|4|0|Apr|80|198|81|1|0|7|65|||
85|0|2007|200|7|61|5|0|Apr|80|198|80|1|0|7|66|||
86|0|2007|200|7|61|6|0|Apr|80|198|97|1|0|7|67|||
87|0|2007|200|7|61|7|0|Apr|40|198|92|1|0|7|68|||
88|0|2007|200|7|61|8|0|Apr|40|198|88|1|0|7|69|||
89|0|2007|200|7|61|9|0|Apr|80|198|77|1|0|7|70|||
90|0|2001|200|1| 11|1|0|Apr|0|199|99|1|0|1|71|||
91|0|2001|200|1| 11|2|0|Apr|0|199|99|1|0|1|72|||
92|0|2001|200|1| 11|12|0|Apr|0|199|98|1|0|1|73|||
93|0|2001|200|1| 11|6|0|Apr|0|199|95|1|0|1|74|||
94|0|2001|200|1| 11|13|0|Apr|0|199|98|1|0|1|75|||
95|0|2001|200|1| 11|14|0|Apr|0|199|96|1|0|1|76|||
96|0|2001|200|1| 11|3|0|Apr|0|199|99|1|0|1|77|||
104|0|2002|200|2||1|0|Apr|0|199|97|1|0|2|78|||
105|0|2002|200|2||2|0|Apr|0|199|92|1|0|2|79|||
106|0|2002|200|2||3|0|Apr|0|199|98|1|0|2|80|||
107|0|2002|200|2||12|0|Apr|0|199|96|1|0|2|81|||
108|0|2002|200|2||6|0|Apr|0|199|80|1|0|2|82|||
109|0|2002|200|2||13|0|Apr|0|199|83|1|0|2|83|||
110|0|2002|200|2||14|0|Apr|0|199|89|1|0|2|84|||
111|0|2003|200|3||1|0|Apr|0|199|93|1|0|3|85|||
112|0|2003|200|3||2|0|Apr|0|199|89|1|0|3|86|||
